Company,Brand,Product,Actual,Budgeted,Dummy,Month,Year, Price (US/ TT) , A&P 
Harmony Investments Ltd,Spotless,950ML,0,0,1,March,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,April,2022, $6.76 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,April,2022, $6.63 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,April,2022, $9.74 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,April,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,May,2022, $6.76 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,May,2022, $6.63 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,May,2022, $9.74 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,May,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,0,400,0,June,2022, $6.76 ,
Harmony Investments Ltd,Spotless,3.78L,0,800,0,June,2022, $6.63 ,
Harmony Investments Ltd,Spotless,475ML,0,300,0,June,2022, $9.74 ,
Harmony Investments Ltd,Spotless,950ML,0,200,0,June,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,400,0,1,July,2022, $6.76 ,
Harmony Investments Ltd,Spotless,3.78L,950,0,1,July,2022, $6.63 ,
Harmony Investments Ltd,Spotless,475ML,150,0,1,July,2022, $9.74 ,
Harmony Investments Ltd,Spotless,950ML,150,0,1,July,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,August,2022, $6.76 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,August,2022, $6.63 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,August,2022, $9.74 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,August,2022, $7.73 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,September,2022, $6.96 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,September,2022, $6.83 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,September,2022, $10.03 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,September,2022, $7.96 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,October,2022, $6.96 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,October,2022, $6.83 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,October,2022, $10.03 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,October,2022, $7.96 ,
Harmony Investments Ltd,Spotless,1.89L,0,400,0,November,2022, $6.96 ,
Harmony Investments Ltd,Spotless,3.78L,0,800,0,November,2022, $6.83 ,
Harmony Investments Ltd,Spotless,475ML,0,300,0,November,2022, $10.03 ,
Harmony Investments Ltd,Spotless,950ML,0,200,0,November,2022, $7.96 ,
Harmony Investments Ltd,Spotless,1.89L,0,0,1,December,2022, $6.96 ,
Harmony Investments Ltd,Spotless,3.78L,0,0,1,December,2022, $6.83 ,
Harmony Investments Ltd,Spotless,475ML,0,0,1,December,2022, $10.03 ,
Harmony Investments Ltd,Spotless,950ML,0,0,1,December,2022, $7.96 ,
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,January,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,January,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,January,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,January,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,February,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,February,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,February,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,February,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,325,250,1,March,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,375,300,1,March,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,50,150,0,March,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,200,250,0,March,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,April,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,April,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,April,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,April,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,May,2022, $7.53 , $46.82 
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,May,2022, $7.40 , $46.82 
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,May,2022, $9.54 , $46.82 
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,May,2022, $8.35 , $46.82 
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,June,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,June,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,June,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,June,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,July,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,July,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,July,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,July,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,300,250,1,August,2022, $7.53 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,400,300,1,August,2022, $7.40 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,50,150,0,August,2022, $9.54 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,200,250,0,August,2022, $8.35 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,September,2022, $7.76 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,September,2022, $7.63 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,September,2022, $9.83 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,September,2022, $8.60 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,October,2022, $7.76 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,October,2022, $7.63 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,October,2022, $9.83 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,October,2022, $8.60 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,0,0,1,November,2022, $7.76 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,0,0,1,November,2022, $7.63 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,0,0,1,November,2022, $9.83 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,0,0,1,November,2022, $8.60 , $-   
H H V  Whitchurch & Co Ltd,Supreme,1.89L,250,250,1,December,2022, $7.76 , $-   
H H V  Whitchurch & Co Ltd,Supreme,3.78L,250,300,0,December,2022, $7.63 , $-   
H H V  Whitchurch & Co Ltd,Supreme,475ML,100,150,0,December,2022, $9.83 , $-   
H H V  Whitchurch & Co Ltd,Supreme,950ML,300,250,1,December,2022, $8.60 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,0,0,1,January,2022, $6.48 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,0,0,1,January,2022, $6.51 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,0,0,1,January,2022, $8.19 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,0,0,1,January,2022, $7.16 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,225,325,0,February,2022, $6.48 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,885,750,1,February,2022, $6.51 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,225,220,1,February,2022, $8.19 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,325,325,1,February,2022, $7.16 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,0,0,1,March,2022, $6.48 , $112.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,0,0,1,March,2022, $6.51 , $112.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,0,0,1,March,2022, $8.19 , $112.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,0,0,1,March,2022, $7.16 , $112.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,175,300,0,April,2022, $6.48 , $26.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,760,750,1,April,2022, $6.51 , $26.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,275,300,0,April,2022, $8.19 , $26.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,175,300,0,April,2022, $7.16 , $26.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,0,0,1,May,2022, $6.48 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,0,0,1,May,2022, $6.51 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,0,0,1,May,2022, $8.19 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,0,0,1,May,2022, $7.16 , $38.50 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,375,300,1,June,2022, $6.48 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,860,800,1,June,2022, $6.51 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,60,250,0,June,2022, $8.19 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,380,250,1,June,2022, $7.16 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,0,0,1,July,2022, $6.48 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,0,0,1,July,2022, $6.51 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,0,0,1,July,2022, $8.19 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,0,0,1,July,2022, $7.16 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,275,300,0,August,2022, $6.48 , $73.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,900,800,1,August,2022, $6.51 , $73.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,80,275,0,August,2022, $8.19 , $73.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,400,300,1,August,2022, $7.16 , $73.75 
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,0,0,1,September,2022, $6.67 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,0,0,1,September,2022, $6.71 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,0,0,1,September,2022, $8.44 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,0,0,1,September,2022, $7.37 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,300,300,1,October,2022, $6.67 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,775,800,0,October,2022, $6.71 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,275,275,1,October,2022, $8.44 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,350,300,1,October,2022, $7.37 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,275,0,1,November,2022, $6.67 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,850,0,1,November,2022, $6.71 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,300,0,1,November,2022, $8.44 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,250,0,1,November,2022, $7.37 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,1.89L,260,250,1,December,2022, $6.67 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,3.78L,900,800,1,December,2022, $6.71 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,475ML,160,300,0,December,2022, $8.44 , $-   
Hubbards Jonas Browne & Hubbards Ltd,Supreme,950ML,335,275,1,December,2022, $7.37 , $-   
Kirk-FP Limited,Ajax,1.89L,2680,2175,1,January,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,3520,2610,1,January,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,2170,2175,0,February,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,2580,2610,0,February,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,750,2175,0,March,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,850,2610,0,March,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,2680,2175,1,April,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,3560,2610,1,April,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,2090,2175,0,May,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,2630,2610,1,May,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,2250,1450,1,June,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,2550,1740,1,June,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,3700,2175,1,July,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,4300,2610,1,July,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,750,2175,0,August,2022, $7.07 ,
Kirk-FP Limited,Ajax,3.78L,850,2610,0,August,2022, $6.67 ,
Kirk-FP Limited,Ajax,1.89L,2400,2175,1,September,2022, $7.28 ,
Kirk-FP Limited,Ajax,3.78L,2400,2610,0,September,2022, $6.87 ,
Kirk-FP Limited,Ajax,1.89L,2550,2175,1,October,2022, $7.28 ,
Kirk-FP Limited,Ajax,3.78L,2250,2610,0,October,2022, $6.87 ,
Kirk-FP Limited,Ajax,1.89L,2250,2175,1,November,2022, $7.28 ,
Kirk-FP Limited,Ajax,3.78L,2550,2610,0,November,2022, $6.87 ,
Kirk-FP Limited,Ajax,1.89L,0,1450,0,December,2022, $7.28 ,
Kirk-FP Limited,Ajax,3.78L,0,1740,0,December,2022, $6.87 ,
Log Enterprises,Supreme,1.89L,1300,400,1,January,2022, $6.88 , $-   
Log Enterprises,Supreme,3.78L,3770,1000,1,January,2022, $6.75 , $-   
Log Enterprises,Supreme,475ML,0,200,0,January,2022, $9.91 , $-   
Log Enterprises,Supreme,950ML,1225,0,1,January,2022, $7.86 , $-   
Log Enterprises,Supreme,1.89L,0,450,0,February,2022, $6.88 , $-   
Log Enterprises,Supreme,3.78L,0,650,0,February,2022, $6.75 , $-   
Log Enterprises,Supreme,475ML,1830,400,1,February,2022, $9.91 , $-   
Log Enterprises,Supreme,950ML,0,200,0,February,2022, $7.86 , $-   
Log Enterprises,Supreme,1.89L,0,450,0,March,2022, $6.88 , $100.08 
Log Enterprises,Supreme,3.78L,1385,650,1,March,2022, $6.75 , $100.08 
Log Enterprises,Supreme,475ML,0,400,0,March,2022, $9.91 , $100.08 
Log Enterprises,Supreme,950ML,0,200,0,March,2022, $7.86 , $100.08 
Log Enterprises,Supreme,1.89L,0,200,0,April,2022, $6.88 , $100.08 
Log Enterprises,Supreme,3.78L,1385,1000,1,April,2022, $6.75 , $100.08 
Log Enterprises,Supreme,475ML,0,300,0,April,2022, $9.91 , $100.08 
Log Enterprises,Supreme,950ML,0,100,0,April,2022, $7.86 , $100.08 
Log Enterprises,Supreme,1.89L,500,350,1,May,2022, $6.88 , $100.08 
Log Enterprises,Supreme,3.78L,1100,1985,0,May,2022, $6.75 , $100.08 
Log Enterprises,Supreme,475ML,0,500,0,May,2022, $9.91 , $100.08 
Log Enterprises,Supreme,950ML,0,300,0,May,2022, $7.86 , $100.08 
Log Enterprises,Supreme,1.89L,400,250,1,June,2022, $6.88 , $132.75 
Log Enterprises,Supreme,3.78L,1000,1000,1,June,2022, $6.75 , $132.75 
Log Enterprises,Supreme,475ML,0,250,0,June,2022, $9.91 , $132.75 
Log Enterprises,Supreme,950ML,235,100,1,June,2022, $7.86 , $132.75 
Log Enterprises,Supreme,1.89L,0,250,0,July,2022, $6.88 , $132.75 
Log Enterprises,Supreme,3.78L,1000,950,1,July,2022, $6.75 , $132.75 
Log Enterprises,Supreme,475ML,475,300,1,July,2022, $9.91 , $132.75 
Log Enterprises,Supreme,950ML,150,100,1,July,2022, $7.86 , $132.75 
Log Enterprises,Supreme,1.89L,950,250,1,August,2022, $6.88 , $198.88 
Log Enterprises,Supreme,3.78L,2305,950,1,August,2022, $6.75 , $198.88 
Log Enterprises,Supreme,475ML,1175,300,1,August,2022, $9.91 , $198.88 
Log Enterprises,Supreme,950ML,690,100,1,August,2022, $7.86 , $198.88 
Log Enterprises,Supreme,1.89L,0,350,0,September,2022, $7.09 , $139.88 
Log Enterprises,Supreme,3.78L,1385,700,1,September,2022, $6.96 , $139.88 
Log Enterprises,Supreme,475ML,0,350,0,September,2022, $10.21 , $139.88 
Log Enterprises,Supreme,950ML,0,300,0,September,2022, $8.09 , $139.88 
Log Enterprises,Supreme,1.89L,200,350,0,October,2022, $7.09 , $-   
Log Enterprises,Supreme,3.78L,980,1985,0,October,2022, $6.96 , $-   
Log Enterprises,Supreme,475ML,275,500,0,October,2022, $10.21 , $-   
Log Enterprises,Supreme,950ML,175,300,0,October,2022, $8.09 , $-   
Log Enterprises,Supreme,1.89L,200,450,0,November,2022, $7.09 , $139.88 
Log Enterprises,Supreme,3.78L,980,500,1,November,2022, $6.96 , $139.88 
Log Enterprises,Supreme,475ML,300,450,0,November,2022, $10.21 , $139.88 
Log Enterprises,Supreme,950ML,150,300,0,November,2022, $8.09 , $139.88 
Log Enterprises,Supreme,1.89L,450,350,1,December,2022, $7.09 , $139.88 
Log Enterprises,Supreme,3.78L,1960,1985,0,December,2022, $6.96 , $139.88 
Log Enterprises,Supreme,475ML,550,500,1,December,2022, $10.21 , $139.88 
Log Enterprises,Supreme,950ML,300,300,1,December,2022, $8.09 , $139.88 
Massy Distribution (Barbados) Ltd.,Home,1.89L,500,300,1,January,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,3410,750,1,January,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,250,150,1,January,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,520,500,1,January,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,0,300,0,February,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,0,750,0,February,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,0,150,0,February,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,0,500,0,February,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,300,600,0,March,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,3840,1500,1,March,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,100,300,0,March,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,340,1000,0,March,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,0,250,0,April,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,1320,1000,1,April,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,0,125,0,April,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,200,200,1,April,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,200,300,0,May,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,900,950,0,May,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,0,100,0,May,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,550,250,1,May,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,300,600,0,June,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,2150,1500,1,June,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,150,300,0,June,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,575,1000,0,June,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,300,250,1,July,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,2370,1050,1,July,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,150,100,1,July,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,300,200,1,July,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,150,250,0,August,2022, $6.96 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,1150,1050,1,August,2022, $6.56 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,120,100,1,August,2022, $9.67 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,150,200,0,August,2022, $7.33 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,200,600,0,September,2022, $7.31 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,1100,1500,0,September,2022, $6.89 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,140,300,0,September,2022, $10.15 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,150,1000,0,September,2022, $7.69 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,300,250,1,October,2022, $7.31 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,2230,1050,1,October,2022, $6.89 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,100,100,1,October,2022, $10.15 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,540,200,1,October,2022, $7.69 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,480,250,1,November,2022, $7.31 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,2230,1050,1,November,2022, $6.89 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,160,100,1,November,2022, $10.15 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,300,200,1,November,2022, $7.69 ,
Massy Distribution (Barbados) Ltd.,Home,1.89L,450,250,1,December,2022, $7.31 ,
Massy Distribution (Barbados) Ltd.,Home,3.78L,3150,1050,1,December,2022, $6.89 ,
Massy Distribution (Barbados) Ltd.,Home,475ML,300,100,1,December,2022, $10.15 ,
Massy Distribution (Barbados) Ltd.,Home,950ML,900,200,1,December,2022, $7.69 ,
Mega Distributors,Supreme,1.89L,1325,500,1,January,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,2300,1600,1,January,2022, $6.81 ,
Mega Distributors,Supreme,475ML,425,600,0,January,2022, $9.15 ,
Mega Distributors,Supreme,950ML,970,600,1,January,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,850,250,1,February,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,750,800,0,February,2022, $6.81 ,
Mega Distributors,Supreme,475ML,0,300,0,February,2022, $9.15 ,
Mega Distributors,Supreme,950ML,0,300,0,February,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,0,500,0,March,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,1385,1600,0,March,2022, $6.81 ,
Mega Distributors,Supreme,475ML,0,600,0,March,2022, $9.15 ,
Mega Distributors,Supreme,950ML,0,600,0,March,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,0,500,0,April,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,980,1600,0,April,2022, $6.81 ,
Mega Distributors,Supreme,475ML,300,600,0,April,2022, $9.15 ,
Mega Distributors,Supreme,950ML,300,600,0,April,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,550,500,1,May,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,1625,1600,1,May,2022, $6.81 ,
Mega Distributors,Supreme,475ML,550,600,0,May,2022, $9.15 ,
Mega Distributors,Supreme,950ML,500,600,0,May,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,175,500,0,June,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,900,1600,0,June,2022, $6.81 ,
Mega Distributors,Supreme,475ML,300,600,0,June,2022, $9.15 ,
Mega Distributors,Supreme,950ML,225,600,0,June,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,770,500,1,July,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,1110,1600,0,July,2022, $6.81 ,
Mega Distributors,Supreme,475ML,550,600,0,July,2022, $9.15 ,
Mega Distributors,Supreme,950ML,875,600,1,July,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,300,250,1,August,2022, $6.81 ,
Mega Distributors,Supreme,3.78L,800,800,1,August,2022, $6.81 ,
Mega Distributors,Supreme,475ML,200,300,0,August,2022, $9.15 ,
Mega Distributors,Supreme,950ML,350,300,1,August,2022, $7.98 ,
Mega Distributors,Supreme,1.89L,570,500,1,September,2022, $7.15 ,
Mega Distributors,Supreme,3.78L,1430,1600,0,September,2022, $6.95 ,
Mega Distributors,Supreme,475ML,600,600,1,September,2022, $9.61 ,
Mega Distributors,Supreme,950ML,700,600,1,September,2022, $8.37 ,
Mega Distributors,Supreme,1.89L,300,500,0,October,2022, $7.15 ,
Mega Distributors,Supreme,3.78L,800,1600,0,October,2022, $6.95 ,
